node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,5.50091,0.947672,0.668173,0
1,5.50091,0.947672,0.668173,0
2,5.50091,0.947672,0.668173,0
3,5.50091,0.947672,0.668173,0
4,5.50091,0.947672,0.668173,0
5,5.50091,0.947672,0.668173,0
6,5.50091,0.947672,0.668173,0
7,5.50091,0.947672,0.668173,0
8,5.50091,0.947672,0.668173,0
9,5.50091,0.947672,0.668173,0
10,5.50091,0.947672,0.668173,0
11,5.50091,0.947672,0.668173,0
12,5.50091,0.947672,0.668173,0
13,5.50091,0.947672,0.668173,0
14,5.50091,0.947672,0.668173,0
15,5.50091,0.947672,0.668173,0
16,5.50091,0.947672,0.668173,0
17,5.50091,0.947672,0.668173,0
18,5.50091,0.947672,0.668173,0
19,5.50091,0.947672,0.668173,0
20,5.50091,0.947672,0.668173,0
21,5.50091,0.947672,0.668173,0
22,5.50091,0.947672,0.668173,0
23,5.50091,0.947672,0.668173,0
24,5.50091,0.947672,0.668173,0
25,5.50091,0.947672,0.668173,0
26,5.50091,0.947672,0.668173,0
27,5.50091,0.947672,0.668173,0
28,5.50091,0.947672,0.668173,0
29,5.50091,0.947672,0.668173,0
30,5.50091,0.947672,0.668173,0
31,5.50091,0.947672,0.668173,0
32,5.50091,0.947672,0.668173,0
